customer_code,signup_date,customer_segment,email,loyalty_id
CUST-0026547,12-Aug-2021,Consumer,user26547@example.com,L871939
 CUST-0026548 ,09-Feb-2025,SMB,user26548@example.com,L157970
0026549,21-Oct-2022,Consumer,user26549@example.com,
C0026550,02/08/2025,ENTERPRISE,user26550@example.com,L779146
0026551,2024/10/15,SMB,user26551@example.com,L414680
 C0026552 ,27-May-2022,SMB,user26552@example.com,L592086
0026553,18-Dec-2024,Enterprise,user26553@example.com,L956748
CUST-0026554,2020/02/20,enterprise,user26554@example.com,L734231
 C0026555 ,2025/11/26, Enterprise ,user26555@example.com,
CUST-0026556,04/09/2025,CONSUMER,user26556@example.com,L343179
cust-0026557,12/07/2020,Enterprise,user26557@example.com,L947306
 CUST-0026558 ,2021/07/22,CONSUMER,user26558@example.com,L296387
CUST-0026559,2025-04-04,SMB,user26559@example.com,L147829
0026560,2025/05/21, Consumer ,user26560@example.com,L567041
0026561,2024-09-13, Consumer ,user26561@example.com,L278469
c0026562,2021-04-15,Enterprise,user26562@example.com,L116460
 C0026563 ,03/09/2025, Consumer ,user26563@example.com,L893510
C0026564,2021/09/29,smb,user26564@example.com,L930975
0026565,10/17/2025,Enterprise,user26565@example.com,L558702
0026566,2022-01-17, Enterprise ,user26566@example.com,L257698
C0026567,16-Feb-2024,enterprise,user26567@example.com,L179746
0026568,2022-12-17,enterprise,user26568@example.com,L653178
 C0026569 ,2023/03/12,smb,user26569@example.com,L928431
C0026570,2025-12-06,Enterprise,user26570@example.com,L812809
CUST-0026571,01-Mar-2021,Consumer,user26571@example.com,L941175
 C0026572 ,2024/09/30,Consumer,user26572@example.com,L642815
0026573,06/18/2024,Consumer,user26573@example.com,L936816
C0026574,2021-06-29, Consumer ,user26574@example.com,L479212
CUST-0026575,2021/09/15, Enterprise ,user26575@example.com,L947255
0026576,31-May-2020,enterprise,user26576@example.com,L286153
0026577,12-Oct-2025,SMB,user26577@example.com,L300285
 CUST-0026578 ,05/10/2022,Consumer,user26578@example.com,
C0026579,16-Jan-2024, Consumer ,user26579@example.com,L419428
0026580,09/08/2023, Consumer ,user26580@example.com,L248811
0026581,2022-12-17, Enterprise ,user26581@example.com,L538841
0026582,14-Aug-2020,Consumer,user26582@example.com,L657228
C0026583,2022/11/21,Consumer,user26583@example.com,L864330
C0026584,11/22/2025,enterprise,,L587389
 0026585 ,2022/03/28,SMB,user26585@example.com,L995239
0026586,2023-05-17, Enterprise ,user26586@example.com,
C0026587,2024/10/02,consumer,user26587@example.com,L154882
 C0026588 ,2023-06-06,Consumer,user26588@example.com,L416721
C0026589,2022-05-24,Consumer,user26589@example.com,L307208
C0026590,03/02/2022,SMB,user26590@example.com,L864089
0026591,03/08/2025,Consumer,user26591@example.com,
C0026592,06-Aug-2020,Enterprise,user26592@example.com,
 CUST-0026593 ,01/08/2025, Enterprise ,user26593@example.com,L704596
CUST-0026594,03/03/2020,CONSUMER,user26594@example.com,L284199
0026595,11-Apr-2021, Enterprise ,user26595@example.com,L394449
C0026596,12-Feb-2020,SMB,user26596@example.com,L899652
C0026597,2020-08-29,consumer,user26597@example.com,L404044
0026598,2023-05-23, Enterprise ,user26598@example.com,L608061
CUST-0026599,2025-04-11,SMB,,L269475
C0026600,2021-11-16, Consumer ,user26600@example.com,L853370
c0026601,22-Aug-2022,CONSUMER,user26601@example.com,L966996
0026602,05/30/2023,Consumer,user26602@example.com,L809212
cust-0026603,16-Feb-2022,SMB,user26603@example.com,L861199
CUST-0026604,2020-06-14,Enterprise,user26604@example.com,L975022
0026605,04-Nov-2020,SMB,user26605@example.com,
0026606,2021-03-31,smb,user26606@example.com,L683170
0026607,08/07/2022,Enterprise,user26607@example.com,L476287
CUST-0026608,01-Apr-2025,Consumer,user26608@example.com,L938634
 C0026609 ,2023-10-31, SMB ,user26609@example.com,L246428
0026610,2021-12-15, Consumer ,user26610@example.com,
0026611,2024-11-15, Consumer ,user26611@example.com,L749315
 C0026612 ,09-Apr-2022,CONSUMER,user26612@example.com,L910167
CUST-0026613,01-Nov-2025,SMB,user26613@example.com,L825432
 C0026614 ,2023/03/23,Consumer,user26614@example.com,L466666
0026615,08/28/2024,Enterprise,user26615@example.com,L872446
CUST-0026616,10/11/2020, Consumer ,user26616@example.com,L373422
0026617,2023/06/15,SMB,user26617@example.com,L441573
0026618,2025-03-10,Enterprise,user26618@example.com,L351945
C0026619,19-May-2024,SMB,user26619@example.com,
CUST-0026620,21-Dec-2020,consumer,user26620@example.com,L125799
 CUST-0026621 ,2021-03-08,consumer,user26621@example.com,L133933
0026622,02/11/2023,Enterprise,user26622@example.com,L160365
0026623,2023/11/22, Consumer ,user26623@example.com,L299036
C0026624,2023/11/30,CONSUMER,user26624@example.com,
C0026625,2022/10/17,ENTERPRISE,user26625@example.com,L470003
C0026626,2023-05-09,Consumer,user26626@example.com,L941290
 CUST-0026627 ,2022-11-24,Consumer,user26627@example.com,L470588
C0026628,2025-06-10,Consumer,user26628@example.com,L872399
 CUST-0026629 ,06/22/2025,Enterprise,user26629@example.com,L418466
0026630,11/11/2021,consumer,user26630@example.com,L250217
CUST-0026631,07/28/2022,smb,user26631@example.com,L360916
0026632,2025-02-14,smb,user26632@example.com,L835694
 C0026633 ,2020-03-28,SMB,,L104977
 C0026634 ,2022/10/14,Consumer,,L314516
C0026635,12/26/2025,Consumer,user26635@example.com,L160303
c0026636,26-Jul-2024,Consumer,user26636@example.com,L911816
cust-0026637,12-Oct-2023,SMB,user26637@example.com,L243555
0026638,15-Sep-2025,Enterprise,user26638@example.com,L158026
 CUST-0026639 ,27-Jul-2022,ENTERPRISE,user26639@example.com,L275264
 C0026640 ,2022/09/09,Consumer,user26640@example.com,L281408
 0026641 ,26-Apr-2025,ENTERPRISE,user26641@example.com,
 CUST-0026642 ,10/31/2021,SMB,user26642@example.com,L727696
C0026643,2022/09/07,SMB,user26643@example.com,L375216
CUST-0026644,2025/06/29, Consumer ,user26644@example.com,L576017
CUST-0026645,04/09/2025,smb,user26645@example.com,L304029
0026646,07/16/2022,consumer,user26646@example.com,L809083
 C0026647 ,2021-11-06,Enterprise,user26647@example.com,
C0026648,2020-09-16,consumer,user26648@example.com,L747685
CUST-0026649,2020/11/17,CONSUMER,user26649@example.com,L165358
 C0026650 ,08-Mar-2022,CONSUMER,user26650@example.com,L454658
CUST-0026651,10/06/2024,Consumer,user26651@example.com,
CUST-0026652,2021/10/07,smb,user26652@example.com,L140977
 CUST-0026653 ,2025/05/21, Consumer ,user26653@example.com,L714268
 0026654 ,2020-04-18,SMB,user26654@example.com,
0026655,2023/01/25,consumer,user26655@example.com,
CUST-0026656,2020/05/20,Consumer,user26656@example.com,L631057
0026657,2025-03-26, Enterprise ,user26657@example.com,L454727
 C0026658 ,2020/08/14, SMB ,user26658@example.com,L967574
C0026659,05/10/2021,consumer,user26659@example.com,L948518
 C0026660 ,2023/03/11, Consumer ,,L602652
0026661,2022/05/26,Consumer,user26661@example.com,L306280
CUST-0026662,2025-01-06,Enterprise,user26662@example.com,L986441
0026663,13-Nov-2021,SMB,user26663@example.com,L559894
0026664,2021-08-24,CONSUMER,user26664@example.com,L731989
CUST-0026665,03/16/2023,CONSUMER,user26665@example.com,L238675
0026666,2021-10-11,CONSUMER,user26666@example.com,
CUST-0026667,2021/07/08, Consumer ,user26667@example.com,L326939
C0026668,25-Feb-2022,consumer,,L396359
CUST-0026669,30-May-2022, Enterprise ,user26669@example.com,L707803
0026670,2020/06/29,Enterprise,user26670@example.com,L226344
0026671,2024/03/23,Enterprise,user26671@example.com,L993361
C0026672,04/02/2020,CONSUMER,user26672@example.com,L475740
 C0026673 ,2022-02-10, Enterprise ,user26673@example.com,L593639
CUST-0026674,2020-08-12, Consumer ,,L823122
CUST-0026675,13-Apr-2025,SMB,user26675@example.com,L404116
CUST-0026676,03/07/2020,Consumer,user26676@example.com,L365156
0026677,2023/08/24,enterprise,user26677@example.com,L153854
0026678,2020/05/09,CONSUMER,user26678@example.com,L391515
C0026679,12/27/2020,Consumer,user26679@example.com,L871407
0026680,2024-12-19,smb,user26680@example.com,L930699
cust-0026681,18-Mar-2024,smb,user26681@example.com,L453885
c0026682,2022-11-03,ENTERPRISE,user26682@example.com,L919823
 CUST-0026683 ,06-Feb-2024, Enterprise ,user26683@example.com,L743902
CUST-0026684,24-Feb-2025,Enterprise,user26684@example.com,L625099
0026685,20-Oct-2025,SMB,,L641903
C0026686,2022/08/01,CONSUMER,user26686@example.com,L979011
C0026687,2025/01/23, SMB ,user26687@example.com,L272475
0026688,2023-12-29,CONSUMER,user26688@example.com,L702849
0026689,12-Feb-2022,Consumer,user26689@example.com,L487019
CUST-0026690,2025-04-21,SMB,,L787660
0026691,05-Oct-2021,Enterprise,user26691@example.com,L478577
C0026692,31-Mar-2024,SMB,,L312192
0026693,2020-02-05,Enterprise,user26693@example.com,L854051
C0026694,2022-07-29,SMB,user26694@example.com,L908875
C0026695,15-Jul-2020,Consumer,user26695@example.com,L771593
C0026696,2024-09-08,consumer,user26696@example.com,L521299
C0026697,05/31/2020,Consumer,user26697@example.com,L781613
C0026698,03-Jul-2021,ENTERPRISE,user26698@example.com,L988908
0026699,2020/03/05,SMB,,L457219
 C0026700 ,2023-09-30,Enterprise,user26700@example.com,
0026701,06-Mar-2024,Consumer,user26701@example.com,L985155
C0026702,2025/02/22, Enterprise ,user26702@example.com,L507573
0026703,2020/03/13,Enterprise,user26703@example.com,L319804
0026704,2020/12/22,smb,user26704@example.com,L427087
0026705,07/09/2025,Consumer,user26705@example.com,L142807
 0026706 ,30-Aug-2020, Consumer ,user26706@example.com,L283749
cust-0026707,2025/10/12,Enterprise,user26707@example.com,L885896
 CUST-0026708 ,2023/07/24,Consumer,user26708@example.com,
CUST-0026709,2020-07-16,Enterprise,user26709@example.com,L299470
 C0026710 ,10/28/2021,SMB,user26710@example.com,L274769
CUST-0026711,2020/09/15,SMB,user26711@example.com,L570857
CUST-0026712,21-Oct-2025,smb,user26712@example.com,L977744
C0026713,2025-08-30,Consumer,user26713@example.com,L533966
0026714,2021/10/28, Enterprise ,user26714@example.com,L953910
0026715,2025/01/06,Consumer,user26715@example.com,L962450
C0026716,2025-08-21,Consumer,user26716@example.com,L766378
cust-0026717,2021/09/13,SMB,user26717@example.com,
CUST-0026718,23-Dec-2024,Consumer,user26718@example.com,L271454
0026719,2022/04/20,SMB,user26719@example.com,L529397
CUST-0026720,2024/01/09,Consumer,user26720@example.com,L645265
cust-0026721,05/19/2021,consumer,user26721@example.com,L606686
cust-0026722,2023-11-09,CONSUMER,user26722@example.com,L951239
C0026723,27-Apr-2022,Consumer,user26723@example.com,L817266
0026724,2024/12/28,Enterprise,user26724@example.com,L866381
cust-0026725,26-Jan-2023,Enterprise,user26725@example.com,L333151
CUST-0026726,14-Jul-2024,Consumer,user26726@example.com,L601716
C0026727,01/15/2021,CONSUMER,user26727@example.com,
0026728,2023/11/08,Enterprise,user26728@example.com,L152355
C0026729,2024-03-28,SMB,user26729@example.com,L329270
 C0026730 ,07-Jul-2024, SMB ,user26730@example.com,L158134
 C0026731 ,2025/09/04,enterprise,user26731@example.com,L360992
0026732,03-Oct-2021,Consumer,user26732@example.com,L691643
C0026733,2021/11/26,SMB,user26733@example.com,L957983
 CUST-0026734 ,02-May-2025, Enterprise ,user26734@example.com,
C0026735,12/03/2025,CONSUMER,user26735@example.com,L885392
0026736,2024-10-20,enterprise,user26736@example.com,L817912
 C0026737 ,2021-04-01, Consumer ,user26737@example.com,L697009
 0026738 ,11-Mar-2023, Enterprise ,,L653836
cust-0026739,10-Apr-2025,Enterprise,user26739@example.com,L340928
 0026740 ,08/12/2023, SMB ,user26740@example.com,L574900
0026741,2020-05-01,ENTERPRISE,user26741@example.com,L833630
CUST-0026742,2022/10/24,Consumer,user26742@example.com,L926736
0026743,2023-02-03, Consumer ,,
C0026744,2022/09/01,consumer,user26744@example.com,
0026745,2024-03-05, Consumer ,user26745@example.com,L752830
0026746,2024-06-21,Enterprise,user26746@example.com,L385613
 CUST-0026747 ,03/30/2022,consumer,user26747@example.com,L604280
c0026748,27-Oct-2023,Consumer,user26748@example.com,L876471
CUST-0026749,25-Oct-2024,enterprise,user26749@example.com,L586992
0026750,18-Jan-2024, Consumer ,,L201489
c0026751,2020-12-05,smb,user26751@example.com,L288002
0026752,2021/01/29,Enterprise,user26752@example.com,L681721
c0026753,02-Jan-2020,Consumer,user26753@example.com,
cust-0026754,07/05/2024,Enterprise,user26754@example.com,
C0026755,09/20/2025, Consumer ,,L565859
0026756,2020/02/28,CONSUMER,user26756@example.com,L914803
C0026757,08-Feb-2024, Consumer ,user26757@example.com,L793161
0026758,08/22/2021,ENTERPRISE,user26758@example.com,L959330
C0026759,09/17/2020, Consumer ,user26759@example.com,L151751
CUST-0026760,23-Dec-2024,CONSUMER,user26760@example.com,L108235
 0026761 ,19-Mar-2025,CONSUMER,user26761@example.com,
c0026762,19-May-2024,SMB,user26762@example.com,L158977
0026763,2023-07-09,Consumer,user26763@example.com,L303088
C0026764,2021/01/11,SMB,user26764@example.com,L272564
C0026765,08/25/2022,SMB,user26765@example.com,L955127
0026766,2025/07/09,CONSUMER,user26766@example.com,
CUST-0026767,09-Aug-2021,consumer,user26767@example.com,L794051
 C0026768 ,13-Sep-2021,CONSUMER,user26768@example.com,
c0026769,2025-12-02,ENTERPRISE,user26769@example.com,
 CUST-0026770 ,09/03/2022,SMB,user26770@example.com,L574534
CUST-0026771,2021/03/23,SMB,user26771@example.com,L361260
CUST-0026772,2022/08/26,CONSUMER,user26772@example.com,L151382
C0026773,25-Oct-2025,SMB,,L397624
C0026774,22-Jan-2024,CONSUMER,user26774@example.com,
C0026775,2022-07-21, Consumer ,user26775@example.com,
 0026776 ,28-May-2020,consumer,user26776@example.com,
C0026777,05-Oct-2023,enterprise,user26777@example.com,L504085
cust-0026778,2020/08/30,Consumer,user26778@example.com,L953660
cust-0026779,2022/02/03, Consumer ,user26779@example.com,L639833
CUST-0026780,2023/08/29,enterprise,user26780@example.com,
 C0026781 ,12-Oct-2022,Enterprise,user26781@example.com,L283148
cust-0026782,06-Feb-2024,Consumer,user26782@example.com,L150343
0026783,2025/08/21,consumer,user26783@example.com,L348649
CUST-0026784,2020-11-14,SMB,user26784@example.com,L756934
C0026785,11/06/2020,Consumer,user26785@example.com,L706843
 C0026786 ,15-Sep-2024,CONSUMER,,L342930
CUST-0026787,2021-12-31,SMB,user26787@example.com,L583191
CUST-0026788,08-Aug-2023, Enterprise ,user26788@example.com,L208531
 0026789 ,05-Aug-2020,Consumer,user26789@example.com,L580219
C0026790,10/29/2023,Enterprise,user26790@example.com,L342511
0026791,2021/03/31, SMB ,user26791@example.com,L472750
0026792,2021/05/28,SMB,user26792@example.com,
 0026793 ,2025-08-22,Consumer,user26793@example.com,L232373
C0026794,2022-01-30,enterprise,user26794@example.com,L804892
 0026795 ,20-Apr-2023,ENTERPRISE,user26795@example.com,L250935
C0026796,2021-03-28, Consumer ,user26796@example.com,
C0026797,12/05/2025,Consumer,user26797@example.com,L956386
 CUST-0026798 ,2024/10/27,Enterprise,user26798@example.com,L612487
0026799,07/03/2022,Consumer,,L477513
CUST-0026800,12-Feb-2021,consumer,user26800@example.com,L918236
CUST-0026801,28-Nov-2022,Consumer,user26801@example.com,
cust-0026802,2025-12-05,SMB,user26802@example.com,L642351
c0026803,21-Mar-2020,Consumer,user26803@example.com,L784678
C0026804,2020-08-10,SMB,user26804@example.com,L698809
C0026805,2024-04-15,SMB,user26805@example.com,L249461
C0026806,2024/05/18, SMB ,user26806@example.com,L256593
 0026807 ,29-Oct-2022,consumer,user26807@example.com,L936723
C0026808,06/26/2021,Consumer,user26808@example.com,L487541
CUST-0026809,03/20/2022,enterprise,user26809@example.com,L750004
C0026810,2024-07-31,CONSUMER,user26810@example.com,L603009
0026811,2022-03-12,ENTERPRISE,user26811@example.com,L484310
 0026812 ,12/01/2020,Consumer,user26812@example.com,L640366
 CUST-0026813 ,2025/10/08,Consumer,user26813@example.com,L682200
 C0026814 ,06/01/2021,enterprise,user26814@example.com,L655152
0026815,2021-12-17, Enterprise ,user26815@example.com,L529842
0026816,05/24/2024,consumer,user26816@example.com,L880161
c0026817,17-Dec-2020,SMB,user26817@example.com,L237157
0026818,2020/05/07,CONSUMER,user26818@example.com,L372690
0026819,13-Aug-2022,SMB,user26819@example.com,L838070
0026820,12/19/2021,Enterprise,user26820@example.com,L507148
0026821,10-Jan-2021,enterprise,user26821@example.com,L501305
CUST-0026822,02-Dec-2022, Consumer ,user26822@example.com,L362123
C0026823,2024-10-07,Enterprise,user26823@example.com,L946625
 CUST-0026824 ,02/01/2022,Enterprise,user26824@example.com,L929657
 CUST-0026825 ,2025/12/21,smb,user26825@example.com,L953464
C0026826,09/22/2021,consumer,user26826@example.com,L183475
cust-0026827,2024/10/03,Consumer,user26827@example.com,L768905
CUST-0026828,2024/10/19,SMB,user26828@example.com,L651135
0026829,08/11/2025,CONSUMER,user26829@example.com,L624070
C0026830,2025-04-14,consumer,,L264385
CUST-0026831,13-Dec-2020,Consumer,user26831@example.com,L106191
c0026832,05-Jul-2021,consumer,user26832@example.com,L889771
C0026833,04/14/2020,CONSUMER,user26833@example.com,L595151
CUST-0026834,2024/05/19, Consumer ,user26834@example.com,L301189
CUST-0026835,2023-10-11,SMB,user26835@example.com,L287265
C0026836,20-Mar-2025,Consumer,user26836@example.com,L834242
 CUST-0026837 ,19-Mar-2024, Consumer ,user26837@example.com,
CUST-0026838,2025-06-30,Enterprise,,L261019
 CUST-0026839 ,2022/04/14,CONSUMER,user26839@example.com,L237195
 0026840 ,2020/02/20,SMB,user26840@example.com,L421051
cust-0026841,2020-06-13,SMB,user26841@example.com,
CUST-0026842,2020/03/25,consumer,user26842@example.com,L145250
0026843,02/01/2023, SMB ,user26843@example.com,L788538
 0026844 ,2021-03-29,Consumer,user26844@example.com,L526243
0026845,04/21/2021,Enterprise,user26845@example.com,L196991
0026846,05/03/2024,Enterprise,user26846@example.com,L980273
CUST-0026847,2020/02/11,Consumer,user26847@example.com,L285989
CUST-0026848,11/18/2024,Consumer,user26848@example.com,L501131
CUST-0026849,30-May-2022,Consumer,user26849@example.com,L354250
 C0026850 ,2021-10-28,ENTERPRISE,user26850@example.com,L353425
CUST-0026851,19-Sep-2025,SMB,user26851@example.com,L197648
0026852,23-Jul-2020, Consumer ,user26852@example.com,L248780
CUST-0026853,08/26/2025,Consumer,user26853@example.com,L474912
CUST-0026854,2021/12/18,SMB,user26854@example.com,L662195
0026855,2025-12-02,SMB,user26855@example.com,L502698
 C0026856 ,2025-07-26,smb,user26856@example.com,L426784
CUST-0026857,2023-04-14,consumer,user26857@example.com,L854066
C0026858,2025/10/30,CONSUMER,user26858@example.com,L588473
CUST-0026859,12/16/2024,Consumer,user26859@example.com,
